points,longitude,latitude
2306,-68.976097,18.416401
2307,-68.976097,18.416401
2308,-68.976097,18.416401
2309,-68.976097,18.416401
2310,-68.976097,18.416401
2311,-68.9656,18.41912
2312,-68.9656,18.41912
2313,-68.9656,18.41912
2314,-68.9656,18.41912
2315,-68.9656,18.41912
2316,-68.9656,18.41912
2317,-68.9656,18.41912
2318,-68.9656,18.41912
2319,-65.618162,18.339597
2320,-67.087631,18.175899
2321,-67.087631,18.175899
2322,-67.087631,18.175899
2323,-67.087631,18.175899
2324,-67.087631,18.175899
2325,-66.000522,18.370359
2326,-66.000522,18.370359
2328,-67.55,18.4
2329,-67.55,18.4
2330,-67.55,18.4
2331,-67.55,18.4
2332,-67.55,18.4
2333,-83.027245,10.990941
2334,-66.848231,17.952746
2335,-66.848231,17.952746
2336,-66.267668,18.458835
2337,-66.267668,18.458835
2338,-66.267668,18.458835
2339,-67.145735,18.086626
2340,-66.86488,17.969552
2341,-66.86488,17.969552
2342,-66.86488,17.969552
2343,-66.86488,17.969552
2344,-66.868313,17.97162
2345,-67.145735,18.086626
2346,-66.88709,17.952698
2347,-66.88709,17.952698
2348,-66.88709,17.952698
2349,-66.88709,17.952698
2350,-66.88709,17.952698
2351,-65.2833,18.3167
2352,-65.2833,18.3167
2353,-65.2833,18.3167
2354,-67.145735,18.086626
2355,-67.145735,18.086626
2356,-67.145735,18.086626
2357,-65.2833,18.3167
2358,-65.2833,18.3167
2359,-65.2833,18.3167
2360,-65.2833,18.3167
2361,-65.2833,18.3167
2362,-65.2833,18.3167
2363,-65.2833,18.3167
2364,-65.2833,18.3167
2365,-65.2833,18.3167
2366,-65.2833,18.3167
2367,-65.2833,18.3167
2368,-65.2833,18.3167
2369,-65.2833,18.3167
2370,-65.2833,18.3167
2371,-65.2833,18.3167
2372,-65.2833,18.3167
2373,-65.2833,18.3167
2374,-66.848231,17.952746
2375,-66.840588,17.952745
2376,-66.840588,17.952745
2377,-66.840588,17.952745
2378,-66.840588,17.952745
2379,-66.840588,17.952745
2380,-66.840588,17.952745
2381,-66.840588,17.952745
2382,-66.840588,17.952745
2383,-66.840588,17.952745
2384,-66.840588,17.952745
2385,-66.840588,17.952745
2386,-66.840588,17.952745
2387,-66.840588,17.952745
2388,-66.88709,17.952698
2389,-66.88709,17.952698
2390,-66.88709,17.952698
2391,-66.88709,17.952698
2392,-66.88709,17.952698
2393,-66.888885,18.154502
2394,-66.888885,18.154502
2395,-67.196846,17.937466
2396,-66.848231,17.952746
2397,-66.848231,17.952746
2398,-66.848231,17.952746
2399,-67.145735,18.086626
2400,-65.2833,18.3167
2401,-65.2833,18.3167
2402,-65.2833,18.3167
2403,-65.2833,18.3167
2404,-65.2833,18.3167
2405,-65.2833,18.3167
2406,-65.2833,18.3167
2407,-65.2833,18.3167
2408,-65.2833,18.3167
2409,-65.2833,18.3167
2410,-65.2833,18.3167
2411,-65.2833,18.3167
2412,-65.2833,18.3167
2413,-65.635995,18.345508
2414,-65.635995,18.345508
2415,-66.908825,17.972273
2416,-66.908825,17.972273
2417,-64.433575,18.506904
2418,-64.433575,18.506904
2419,-64.433575,18.506904
2420,-66.570802,18.240289
2421,-66.570802,18.240289
2422,-66.105722,18.466334
2423,-66.003831,18.43791
2424,-65.591281,18.252071
2425,-67.046566,17.974965
2426,-67.046566,17.974965
2427,-67.046566,17.974965
2428,-67.142799,18.204438
2429,-67.142799,18.204438
2430,-67.142799,18.204438
2431,-67.142799,18.204438
2432,-67.142799,18.204438
2433,-66.105722,18.466334
2434,-66.105722,18.466334
2435,-66.105722,18.466334
2436,-66.105722,18.466334
2437,-66.105722,18.466334
2438,-66.105722,18.466334
2439,-66.105722,18.466334
2440,-66.105722,18.466334
2441,-66.105722,18.466334
2442,-66.105722,18.466334
2443,-66.105722,18.466334
2444,-66.105722,18.466334
2445,-66.105722,18.466334
2446,-66.105722,18.466334
2447,-66.105722,18.466334
2448,-67.142799,18.204438
2449,-67.142799,18.204438
2450,-67.142799,18.204438
2451,-67.142799,18.204438
2452,-67.142799,18.204438
2453,-66.105722,18.466334
2454,-66.105722,18.466334
2455,-66.105722,18.466334
2456,-66.105722,18.466334
2457,-66.105722,18.466334
2458,-66.105722,18.466334
2459,-67.142799,18.204438
2460,-66.105722,18.466334
2461,-66.105722,18.466334
2462,-66.105722,18.466334
2463,-66.105722,18.466334
2464,-66.105722,18.466334
2465,-66.105722,18.466334
2466,-66.105722,18.466334
2467,-66.105722,18.466334
2468,-66.105722,18.466334
2469,-66.105722,18.466334
2470,-66.105722,18.466334
2471,-66.105722,18.466334
2472,-66.105722,18.466334
2473,-66.270415,18.479513
2474,-66.270415,18.479513
2475,-66.105722,18.466334
2476,-66.105722,18.466334
2477,-66.105722,18.466334
2478,-66.105722,18.466334
2479,-66.105722,18.466334
2480,-66.105722,18.466334
2481,-66.105722,18.466334
2482,-66.105722,18.466334
2483,-66.270415,18.479513
2484,-66.270415,18.479513
2485,-66.270415,18.479513
2486,-66.270415,18.479513
2487,-66.270415,18.479513
2488,-66.236834,18.421336
2489,-66.236834,18.421336
2490,-66.236834,18.421336
2491,-66.105722,18.466334
2492,-66.105722,18.466334
2493,-66.105722,18.466334
2494,-66.105722,18.466334
2495,-66.105722,18.466334
2496,-66.105722,18.466334
2497,-66.236834,18.421336
2498,-66.049888,18.397448
2499,-65.2833,18.3167
2500,-65.2833,18.3167
2501,-65.2833,18.3167
2502,-66.519669,17.895894
2503,-66.519669,17.895894
2504,-66.519669,17.895894
2505,-66.519669,17.895894
2506,-66.519669,17.895894
2507,-66.519669,17.895894
2508,-66.519669,17.895894
2509,-66.519669,17.895894
2510,-66.519669,17.895894
2511,-66.519669,17.895894
2512,-66.519669,17.895894
2513,-65.819939,18.321282
2514,-65.820574,18.3306
2515,-64.275274,18.693289
2516,-64.275274,18.693289
2517,-64.478604,18.389168
2518,-64.478604,18.389168
2519,-64.478604,18.389168
2520,-64.579886,18.487969
2521,-64.579886,18.487969
2522,-64.579886,18.487969
2523,-64.579886,18.487969
2524,-64.573029,18.477445
2525,-64.56923,18.464325
2526,-64.56923,18.464325
2527,-64.579886,18.487969
2528,-64.579886,18.487969
2529,-64.579886,18.487969
2530,-64.579886,18.487969
2531,-64.56923,18.464325
2532,-64.56923,18.464325
2533,-64.56923,18.464325
2534,-64.56923,18.464325
2535,-64.56923,18.464325
2536,-64.56923,18.464325
2537,-64.56923,18.464325
2538,-64.56921,18.475349
2539,-64.56921,18.475349
2540,-64.56921,18.475349
2541,-64.56923,18.464325
2542,-64.56923,18.464325
2543,-64.56923,18.464325
2544,-64.56923,18.464325
2545,-64.56923,18.464325
2546,-64.56923,18.464325
2547,-64.56923,18.464325
2548,-64.56923,18.464325
2549,-64.56923,18.464325
2550,-64.56921,18.475349
2551,-64.56921,18.475349
2552,-64.56921,18.475349
2553,-64.56921,18.475349
2554,-64.56921,18.475349
2555,-64.570927,18.47771
2556,-64.570927,18.47771
2557,-64.570927,18.47771
2558,-64.570927,18.47771
2559,-64.570927,18.47771
2560,-64.570927,18.47771
2561,-64.56921,18.475349
2562,-64.56921,18.475349
2563,-64.56921,18.475349
2564,-64.570927,18.47771
2565,-64.570927,18.47771
2566,-64.570927,18.47771
2567,-64.570927,18.47771
2568,-64.570927,18.47771
2569,-64.570927,18.47771
2570,-64.570927,18.47771
2571,-64.570927,18.47771
2572,-64.570927,18.47771
2573,-64.570927,18.47771
2574,-64.570927,18.47771
2575,-64.570927,18.47771
2576,-64.569339,18.475361
2577,-64.569339,18.475361
2578,-64.569339,18.475361
2579,-64.569339,18.475361
2580,-64.569339,18.475361
2581,-64.569339,18.475361
2582,-64.569339,18.475361
2583,-64.569339,18.475361
2584,-64.569339,18.475361
2585,-64.573029,18.477445
2586,-64.573029,18.477445
2587,-64.569339,18.475361
2588,-64.569339,18.475361
2589,-64.569339,18.475361
2590,-64.569339,18.475361
2591,-64.569339,18.475361
2592,-64.569339,18.475361
2593,-64.569339,18.475361
2594,-64.357508,18.527462
2595,-64.573029,18.477445
2596,-64.573029,18.477445
2597,-64.573029,18.477445
2598,-64.573029,18.477445
2599,-64.573029,18.477445
2600,-64.573029,18.477445
2601,-64.573029,18.477445
2602,-64.569339,18.475361
2603,-64.569339,18.475361
2604,-64.569339,18.475361
2605,-64.569339,18.475361
2606,-64.569339,18.475361
2607,-64.569339,18.475361
2608,-64.569339,18.475361
2609,-64.573029,18.477445
2610,-64.573029,18.477445
2611,-64.573029,18.477445
2612,-64.573029,18.477445
2613,-64.573029,18.477445
2614,-64.573029,18.477445
2615,-64.573029,18.477445
2616,-64.569339,18.475361
2617,-64.569339,18.475361
2618,-64.569339,18.475361
2619,-64.569339,18.475361
2620,-64.569339,18.475361
2621,-64.573029,18.477445
